20220801 000000;1.022530;1.022530;1.022390;1.022400;0
20220801 000100;1.022400;1.022480;1.022390;1.022470;0
20220801 000200;1.022490;1.022560;1.022450;1.022460;0
20220801 000300;1.022440;1.022440;1.022320;1.022320;0
20220801 000400;1.022320;1.022450;1.022220;1.022350;0
20220801 000500;1.022350;1.022380;1.022250;1.022250;0
20220801 000600;1.022270;1.022360;1.022200;1.022210;0
20220801 000700;1.022200;1.022260;1.022190;1.022250;0
20220801 000800;1.022250;1.022270;1.022140;1.022140;0
20220801 000900;1.022150;1.022210;1.022140;1.022160;0
20220801 001000;1.022180;1.022180;1.022040;1.022060;0
20220801 001100;1.022070;1.022210;1.022050;1.022210;0
20220801 001200;1.022250;1.022300;1.022240;1.022300;0
20220801 001300;1.022310;1.022310;1.022160;1.022210;0
20220801 001400;1.022230;1.022280;1.022210;1.022220;0
20220801 001500;1.022220;1.022290;1.022220;1.022290;0
20220801 001600;1.022340;1.022420;1.022340;1.022370;0
20220801 001700;1.022360;1.022420;1.022330;1.022400;0
20220801 001800;1.022410;1.022470;1.022350;1.022460;0
20220801 001900;1.022460;1.022730;1.022460;1.022730;0
20220801 002000;1.022720;1.022750;1.022620;1.022740;0
20220801 002100;1.022740;1.022880;1.022700;1.022810;0
20220801 002200;1.022810;1.022870;1.022760;1.022820;0
20220801 002300;1.022820;1.022920;1.022820;1.022870;0
20220801 002400;1.022870;1.022890;1.022810;1.022830;0
20220801 002500;1.022820;1.022820;1.022750;1.022760;0
20220801 002600;1.022750;1.022840;1.022750;1.022750;0
20220801 002700;1.022750;1.022930;1.022750;1.022850;0
20220801 002800;1.022850;1.022850;1.022710;1.022750;0
20220801 002900;1.022740;1.022810;1.022740;1.022760;0
20220801 003000;1.022780;1.022780;1.022690;1.022760;0
20220801 003100;1.022770;1.022880;1.022770;1.022880;0
20220801 003200;1.022920;1.023100;1.022920;1.023100;0
20220801 003300;1.023130;1.023140;1.022990;1.022990;0
20220801 003400;1.023020;1.023040;1.022980;1.023040;0
20220801 003500;1.023040;1.023070;1.023000;1.023060;0
20220801 003600;1.023050;1.023080;1.022890;1.022890;0
20220801 003700;1.022890;1.022890;1.022840;1.022850;0
20220801 003800;1.022870;1.022870;1.022740;1.022810;0
20220801 003900;1.022810;1.022830;1.022790;1.022800;0
20220801 004000;1.022800;1.022900;1.022790;1.022890;0
20220801 004100;1.022890;1.022890;1.022810;1.022860;0
20220801 004200;1.022840;1.022880;1.022810;1.022870;0
20220801 004300;1.022870;1.022990;1.022850;1.022920;0
20220801 004400;1.022920;1.022930;1.022850;1.022850;0
20220801 004500;1.022850;1.022910;1.022800;1.022890;0
20220801 004600;1.022890;1.022900;1.022850;1.022880;0
20220801 004700;1.022870;1.022910;1.022700;1.022740;0
20220801 004800;1.022730;1.022750;1.022660;1.022660;0
20220801 004900;1.022670;1.022670;1.022460;1.022460;0
20220801 005000;1.022460;1.022590;1.022460;1.022550;0
20220801 005100;1.022550;1.022580;1.022420;1.022470;0
20220801 005200;1.022480;1.022520;1.022470;1.022520;0
20220801 005300;1.022520;1.022560;1.022460;1.022550;0
20220801 005400;1.022580;1.022640;1.022470;1.022490;0
20220801 005500;1.022500;1.022500;1.022400;1.022410;0
20220801 005600;1.022420;1.022460;1.022400;1.022450;0
20220801 005700;1.022500;1.022500;1.022220;1.022460;0
20220801 005800;1.022450;1.022480;1.022440;1.022450;0
20220801 005900;1.022440;1.022440;1.022350;1.022370;0
20220801 010000;1.022380;1.022390;1.022280;1.022340;0
20220801 010100;1.022340;1.022380;1.022290;1.022370;0
20220801 010200;1.022380;1.022380;1.022320;1.022360;0
20220801 010300;1.022350;1.022550;1.022330;1.022510;0
20220801 010400;1.022510;1.022530;1.022390;1.022410;0
20220801 010500;1.022400;1.022400;1.022330;1.022340;0
20220801 010600;1.022350;1.022460;1.022340;1.022370;0
20220801 010700;1.022350;1.022410;1.022310;1.022360;0
20220801 010800;1.022350;1.022350;1.022230;1.022270;0
20220801 010900;1.022290;1.022290;1.022200;1.022240;0
20220801 011000;1.022240;1.022260;1.022160;1.022170;0
20220801 011100;1.022160;1.022180;1.022130;1.022160;0
20220801 011200;1.022170;1.022240;1.022140;1.022230;0
20220801 011300;1.022230;1.022230;1.022160;1.022160;0
20220801 011400;1.022170;1.022290;1.022160;1.022220;0
20220801 011500;1.022240;1.022390;1.022220;1.022360;0
20220801 011600;1.022360;1.022360;1.022270;1.022290;0
20220801 011700;1.022310;1.022380;1.022270;1.022340;0
20220801 011800;1.022370;1.022460;1.022350;1.022390;0
20220801 011900;1.022410;1.022440;1.022310;1.022390;0
20220801 012000;1.022390;1.022440;1.022390;1.022410;0
20220801 012100;1.022420;1.022430;1.022230;1.022230;0
20220801 012200;1.022220;1.022310;1.022220;1.022270;0
20220801 012300;1.022280;1.022290;1.022240;1.022290;0
20220801 012400;1.022280;1.022290;1.022210;1.022230;0
20220801 012500;1.022250;1.022320;1.022250;1.022300;0
20220801 012600;1.022290;1.022350;1.022230;1.022240;0
20220801 012700;1.022250;1.022370;1.022240;1.022340;0
20220801 012800;1.022350;1.022400;1.022310;1.022360;0
20220801 012900;1.022350;1.022350;1.022270;1.022350;0
20220801 013000;1.022360;1.022420;1.022320;1.022410;0
20220801 013100;1.022400;1.022440;1.022300;1.022340;0
20220801 013200;1.022350;1.022420;1.022190;1.022200;0
20220801 013300;1.022200;1.022390;1.022200;1.022290;0
20220801 013400;1.022280;1.022310;1.022160;1.022300;0
20220801 013500;1.022290;1.022390;1.022290;1.022340;0
20220801 013600;1.022350;1.022370;1.022330;1.022340;0
20220801 013700;1.022360;1.022360;1.022330;1.022350;0
20220801 013800;1.022370;1.022380;1.022300;1.022300;0
20220801 013900;1.022330;1.022370;1.022300;1.022350;0
20220801 014000;1.022350;1.022360;1.022270;1.022300;0
20220801 014100;1.022310;1.022360;1.022270;1.022330;0
20220801 014200;1.022340;1.022370;1.022010;1.022050;0
20220801 014300;1.022040;1.022070;1.021880;1.022050;0
